,Category,Subcategory,Item_code
14628,pants,숏 팬츠,1466442
14629,pants,숏 팬츠,1976861
14630,pants,숏 팬츠,1976853
14631,pants,숏 팬츠,1878101
14632,pants,숏 팬츠,1777615
14633,pants,숏 팬츠,2353130
14634,pants,숏 팬츠,1801896
14635,pants,숏 팬츠,1436366
14636,pants,숏 팬츠,2525866
14637,pants,숏 팬츠,1388495
14638,pants,숏 팬츠,2603976
14639,pants,숏 팬츠,2574785
14640,pants,숏 팬츠,2273549
14641,pants,숏 팬츠,1437192
14642,pants,숏 팬츠,746958
14643,pants,숏 팬츠,2503126
14644,pants,숏 팬츠,1376515
14645,pants,숏 팬츠,1357729
14646,pants,숏 팬츠,337726
14647,pants,숏 팬츠,1928767
14648,pants,숏 팬츠,1388498
14649,pants,숏 팬츠,2461383
14650,pants,숏 팬츠,1955193
14651,pants,숏 팬츠,2605192
14652,pants,숏 팬츠,1471972
14653,pants,숏 팬츠,503669
14654,pants,숏 팬츠,1782611
14655,pants,숏 팬츠,2461264
14656,pants,숏 팬츠,2447763
14657,pants,숏 팬츠,2392486
14658,pants,숏 팬츠,988338
14659,pants,숏 팬츠,2318488
14660,pants,숏 팬츠,1948702
14661,pants,숏 팬츠,1388493
14662,pants,숏 팬츠,2559713
14663,pants,숏 팬츠,2082060
14664,pants,숏 팬츠,1821401
14665,pants,숏 팬츠,1357728
14666,pants,숏 팬츠,1357726
14667,pants,숏 팬츠,1061274
14668,pants,숏 팬츠,1984256
14669,pants,숏 팬츠,1941782
14670,pants,숏 팬츠,1939346
14671,pants,숏 팬츠,2340891
14672,pants,숏 팬츠,1432205
14673,pants,숏 팬츠,1048699
14674,pants,숏 팬츠,2383513
14675,pants,숏 팬츠,2273538
14676,pants,숏 팬츠,1959094
14677,pants,숏 팬츠,1520584
14678,pants,숏 팬츠,1017889
14679,pants,숏 팬츠,1943719
14680,pants,숏 팬츠,985739
14681,pants,숏 팬츠,1008820
14682,pants,숏 팬츠,2273555
14683,pants,숏 팬츠,1414742
14684,pants,숏 팬츠,2490667
14685,pants,숏 팬츠,588979
14686,pants,숏 팬츠,787968
14687,pants,숏 팬츠,2432730
14688,pants,숏 팬츠,1984191
14689,pants,숏 팬츠,2414188
14690,pants,숏 팬츠,2503125
14691,pants,숏 팬츠,2273539
14692,pants,숏 팬츠,1891271
14693,pants,숏 팬츠,2486270
14694,pants,숏 팬츠,1836722
14695,pants,숏 팬츠,1435323
14696,pants,숏 팬츠,2514780
14697,pants,숏 팬츠,1520583
14698,pants,숏 팬츠,2537862
14699,pants,숏 팬츠,2418522
14700,pants,숏 팬츠,2439867
14701,pants,숏 팬츠,768145
14702,pants,숏 팬츠,947059
14703,pants,숏 팬츠,2550821
14704,pants,숏 팬츠,2461252
14705,pants,숏 팬츠,1017892
14706,pants,숏 팬츠,3167182
14707,pants,숏 팬츠,2568601
14708,pants,숏 팬츠,1939350
14709,pants,숏 팬츠,1388477
14710,pants,숏 팬츠,2488431
14711,pants,숏 팬츠,1950206
14712,pants,숏 팬츠,1709886
14713,pants,숏 팬츠,1388476
14714,pants,숏 팬츠,1383758
14715,pants,숏 팬츠,2550818
14716,pants,숏 팬츠,1790637
14717,pants,숏 팬츠,1037227
14718,pants,숏 팬츠,768144
14719,pants,숏 팬츠,2329392
14720,pants,숏 팬츠,1048698
14721,pants,숏 팬츠,793867
14722,pants,숏 팬츠,1913201
14723,pants,숏 팬츠,1805127
14724,pants,숏 팬츠,1432207
14725,pants,숏 팬츠,1434815
14726,pants,숏 팬츠,3245228
14727,pants,숏 팬츠,1943695
14728,pants,숏 팬츠,1929177
14729,pants,숏 팬츠,1884485
14730,pants,숏 팬츠,1017893
14731,pants,숏 팬츠,3167969
14732,pants,숏 팬츠,2568724
14733,pants,숏 팬츠,2427880
14734,pants,숏 팬츠,1388497
14735,pants,숏 팬츠,2574825
14736,pants,숏 팬츠,586813
14737,pants,숏 팬츠,1478013
14738,pants,숏 팬츠,2467287
14739,pants,숏 팬츠,3106555
14740,pants,숏 팬츠,2458356
14741,pants,숏 팬츠,2447924
14742,pants,숏 팬츠,1943731
14743,pants,숏 팬츠,1858355
14744,pants,숏 팬츠,2461248
14745,pants,숏 팬츠,1017890
14746,pants,숏 팬츠,1934467
14747,pants,숏 팬츠,1388513
14748,pants,숏 팬츠,2014610
14749,pants,숏 팬츠,2617965
14750,pants,숏 팬츠,2487230
14751,pants,숏 팬츠,2273556
14752,pants,숏 팬츠,2458358
14753,pants,숏 팬츠,2273557
14754,pants,숏 팬츠,1435324
14755,pants,숏 팬츠,1940981
14756,pants,숏 팬츠,1839021
14757,pants,숏 팬츠,2456457
14758,pants,숏 팬츠,2492761
14759,pants,숏 팬츠,2596624
14760,pants,숏 팬츠,2552603
14761,pants,숏 팬츠,2402809
14762,pants,숏 팬츠,1388492
14763,pants,숏 팬츠,3129848
14764,pants,숏 팬츠,1454781
14765,pants,숏 팬츠,793863
14766,pants,숏 팬츠,1880704
14767,pants,숏 팬츠,1801897
14768,pants,숏 팬츠,1943674
14769,pants,숏 팬츠,2458359
14770,pants,숏 팬츠,1927462
14771,pants,숏 팬츠,1482234
14772,pants,숏 팬츠,3141380
14773,pants,숏 팬츠,2427881
14774,pants,숏 팬츠,1884483
14775,pants,숏 팬츠,2284242
14776,pants,숏 팬츠,1437342
14777,pants,숏 팬츠,1329198
14778,pants,숏 팬츠,2576863
14779,pants,숏 팬츠,2560876
14780,pants,숏 팬츠,2492828
14781,pants,숏 팬츠,2491798
14782,pants,숏 팬츠,2273540
14783,pants,숏 팬츠,2439929
14784,pants,숏 팬츠,1929178
14785,pants,숏 팬츠,1329197
14786,pants,숏 팬츠,2418524
14787,pants,숏 팬츠,2398280
14788,pants,숏 팬츠,2273548
14789,pants,숏 팬츠,1361843
14790,pants,숏 팬츠,2586634
14791,pants,숏 팬츠,1861088
14792,pants,숏 팬츠,1943662
14793,pants,숏 팬츠,3138200
14794,pants,숏 팬츠,2273546
14795,pants,숏 팬츠,1438484
14796,pants,숏 팬츠,2422566
14797,pants,숏 팬츠,1017888
14798,pants,숏 팬츠,196944
14799,pants,숏 팬츠,1434843
14800,pants,숏 팬츠,2753735
14801,pants,숏 팬츠,2620001
14802,pants,숏 팬츠,1863762
14803,pants,숏 팬츠,1434833
14804,pants,숏 팬츠,1409467
14805,pants,숏 팬츠,1376513
14806,pants,숏 팬츠,2505559
14807,pants,숏 팬츠,1874543
14808,pants,숏 팬츠,1874542
14809,pants,숏 팬츠,2459049
14810,pants,숏 팬츠,1837963
14811,pants,숏 팬츠,1487003
14812,pants,숏 팬츠,1466441
14813,pants,숏 팬츠,2273543
14814,pants,숏 팬츠,1467684
14815,pants,숏 팬츠,1438487
14816,pants,숏 팬츠,1017891
14817,pants,숏 팬츠,2523993
14818,pants,숏 팬츠,2492834
14819,pants,숏 팬츠,2440928
14820,pants,숏 팬츠,1904888
14821,pants,숏 팬츠,2472611
14822,pants,숏 팬츠,2596620
14823,pants,숏 팬츠,935410
14824,pants,숏 팬츠,2273547
14825,pants,숏 팬츠,2546176
14826,pants,숏 팬츠,2418517
14827,pants,숏 팬츠,2329391
14828,pants,숏 팬츠,1361847
14829,pants,숏 팬츠,2569087
14830,pants,숏 팬츠,2559615
14831,pants,숏 팬츠,1904887
14832,pants,숏 팬츠,1006285
14833,pants,숏 팬츠,2574786
14834,pants,숏 팬츠,2281449
14835,pants,숏 팬츠,1434824
14836,pants,숏 팬츠,2417353
14837,pants,숏 팬츠,3228764
14838,pants,숏 팬츠,2567737
14839,pants,숏 팬츠,2549930
14840,pants,숏 팬츠,1891009
14841,pants,숏 팬츠,1478007
14842,pants,숏 팬츠,1037699
14843,pants,숏 팬츠,2456264
14844,pants,숏 팬츠,2574787
14845,pants,숏 팬츠,746960
14846,pants,숏 팬츠,2414186
14847,pants,숏 팬츠,2273550
14848,pants,숏 팬츠,1801898
14849,pants,숏 팬츠,758620
14850,pants,스포츠 하의,1317598
14851,pants,스포츠 하의,1466284
14852,pants,스포츠 하의,1466021
14853,pants,스포츠 하의,1885345
14854,pants,스포츠 하의,2220611
14855,pants,스포츠 하의,1965701
14856,pants,스포츠 하의,1426901
14857,pants,스포츠 하의,1466285
14858,pants,스포츠 하의,1747033
14859,pants,스포츠 하의,2432729
14860,pants,스포츠 하의,1870255
14861,pants,스포츠 하의,1466022
14862,pants,스포츠 하의,2032900
14863,pants,스포츠 하의,1772551
14864,pants,스포츠 하의,1519475
14865,pants,스포츠 하의,1519455
14866,pants,스포츠 하의,2547295
14867,pants,스포츠 하의,2586862
14868,pants,스포츠 하의,1737897
14869,pants,스포츠 하의,1010259
14870,pants,스포츠 하의,2425575
14871,pants,스포츠 하의,2459083
14872,pants,스포츠 하의,2220605
14873,pants,스포츠 하의,1750892
14874,pants,스포츠 하의,2220607
14875,pants,스포츠 하의,2872917
14876,pants,스포츠 하의,2734431
14877,pants,스포츠 하의,2209853
14878,pants,스포츠 하의,2258135
14879,pants,스포츠 하의,2439242
14880,pants,스포츠 하의,2736407
14881,pants,스포츠 하의,1913235
14882,pants,스포츠 하의,2162642
14883,pants,스포츠 하의,2382888
14884,pants,스포츠 하의,1094829
14885,pants,스포츠 하의,2441622
14886,pants,스포츠 하의,2461264
14887,pants,스포츠 하의,2447763
14888,pants,스포츠 하의,1948702
14889,pants,스포츠 하의,2082060
14890,pants,스포츠 하의,1765259
14891,pants,스포츠 하의,2383513
14892,pants,스포츠 하의,2574131
14893,pants,스포츠 하의,2213214
14894,pants,스포츠 하의,2432730
14895,pants,스포츠 하의,1826459
14896,pants,스포츠 하의,2461252
14897,pants,스포츠 하의,1709886
14898,pants,스포츠 하의,2010276
14899,pants,스포츠 하의,1636605
14900,pants,스포츠 하의,1913201
14901,pants,스포츠 하의,2741623
14902,pants,스포츠 하의,2467287
14903,pants,스포츠 하의,2461248
14904,pants,스포츠 하의,2617965
14905,pants,스포츠 하의,2573564
14906,pants,스포츠 하의,2220608
14907,pants,스포츠 하의,1636607
14908,pants,스포츠 하의,1526223
14909,pants,스포츠 하의,1298685
14910,pants,스포츠 하의,2220604
14911,pants,스포츠 하의,2475841
14912,pants,스포츠 하의,2447774
14913,pants,스포츠 하의,2207068
14914,pants,스포츠 하의,2008629
14915,pants,스포츠 하의,2586634
14916,pants,스포츠 하의,2573567
14917,pants,스포츠 하의,2441705
14918,pants,스포츠 하의,2753735
14919,pants,스포츠 하의,1487605
14920,pants,스포츠 하의,2387085
14921,pants,스포츠 하의,1679446
14922,pants,스포츠 하의,1343731
14923,pants,스포츠 하의,1612735
14924,pants,스포츠 하의,2573566
14925,pants,스포츠 하의,2160616
14926,pants,스포츠 하의,2547298
14927,pants,스포츠 하의,2102250
14928,pants,스포츠 하의,2020907
14929,pants,스포츠 하의,1656887
14930,pants,스포츠 하의,1849074
14931,pants,스포츠 하의,2220700
14932,pants,스포츠 하의,2782894
14933,pants,스포츠 하의,2734514
14934,pants,스포츠 하의,2434029
14935,pants,스포츠 하의,1526224
14936,pants,스포츠 하의,2236788
14937,pants,스포츠 하의,2530816
14938,pants,스포츠 하의,2573565
14939,pants,스포츠 하의,2171921
14940,pants,스포츠 하의,1985379
14941,pants,스포츠 하의,2791916
14942,pants,스포츠 하의,2807553
14943,pants,스포츠 하의,2753530
14944,pants,스포츠 하의,2213521
14945,pants,스포츠 하의,1985388
14946,pants,스포츠 하의,1636602
14947,pants,스포츠 하의,2207074
14948,pants,스포츠 하의,2009632
14949,pants,스포츠 하의,2206890
14950,pants,스포츠 하의,1647187
14951,pants,스포츠 하의,1944608
14952,pants,스포츠 하의,2858763
14953,pants,스포츠 하의,2754160
14954,pants,스포츠 하의,2662027
14955,pants,스포츠 하의,2481313
14956,pants,스포츠 하의,2160618
14957,pants,스포츠 하의,1555122
14958,pants,스포츠 하의,2506089
14959,pants,스포츠 하의,2425576
14960,pants,스포츠 하의,2312316
14961,pants,스포츠 하의,1855228
14962,pants,스포츠 하의,2606542
14963,pants,스포츠 하의,2513018
14964,pants,스포츠 하의,3116428
14965,pants,스포츠 하의,2791753
14966,pants,스포츠 하의,2236791
14967,pants,스포츠 하의,2920904
14968,pants,스포츠 하의,2498296
14969,pants,스포츠 하의,2258136
14970,pants,스포츠 하의,2603776
14971,pants,스포츠 하의,2334585
14972,pants,스포츠 하의,1253419
14973,pants,스포츠 하의,2587349
14974,pants,스포츠 하의,3037805
14975,pants,스포츠 하의,1586602
14976,pants,스포츠 하의,2869252
14977,pants,스포츠 하의,1952036
14978,pants,스포츠 하의,2042391
14979,pants,스포츠 하의,2579768
14980,pants,스포츠 하의,2512834
14981,pants,스포츠 하의,1880981
14982,pants,스포츠 하의,1388299
14983,pants,스포츠 하의,3117226
14984,pants,스포츠 하의,2040204
14985,pants,스포츠 하의,2312313
14986,pants,스포츠 하의,2502984
14987,pants,스포츠 하의,1529646
14988,pants,스포츠 하의,3056143
14989,pants,스포츠 하의,2749084
14990,pants,스포츠 하의,2441762
14991,pants,스포츠 하의,2394629
14992,pants,스포츠 하의,2383509
14993,pants,스포츠 하의,2312315
14994,pants,스포츠 하의,1851840
14995,pants,스포츠 하의,2475847
14996,pants,스포츠 하의,2441276
14997,pants,스포츠 하의,2380270
14998,pants,스포츠 하의,2213523
14999,pants,스포츠 하의,2686062
15000,pants,스포츠 하의,2468097
15001,pants,스포츠 하의,2336091
15002,pants,스포츠 하의,2220689
15003,pants,스포츠 하의,2206902
15004,pants,스포츠 하의,2508821
15005,pants,스포츠 하의,2175711
15006,pants,스포츠 하의,1656874
15007,pants,스포츠 하의,2042875
15008,pants,스포츠 하의,1880810
15009,pants,스포츠 하의,1855227
15010,pants,스포츠 하의,1376293
15011,pants,스포츠 하의,1343732
15012,pants,스포츠 하의,2729995
15013,pants,스포츠 하의,1926511
15014,pants,스포츠 하의,2850334
15015,pants,스포츠 하의,2755334
15016,pants,스포츠 하의,2530482
15017,pants,스포츠 하의,2411375
15018,pants,스포츠 하의,1426897
15019,pants,스포츠 하의,2700212
15020,pants,스포츠 하의,2029933
15021,pants,스포츠 하의,1499802
15022,pants,스포츠 하의,2812403
15023,pants,스포츠 하의,2371851
15024,pants,스포츠 하의,2220601
15025,pants,스포츠 하의,2873265
15026,pants,스포츠 하의,2009961
15027,pants,스포츠 하의,2950005
15028,pants,스포츠 하의,2767425
15029,pants,스포츠 하의,2611085
15030,pants,스포츠 하의,2533205
15031,pants,스포츠 하의,2433810
15032,pants,스포츠 하의,2321203
15033,pants,스포츠 하의,1526226
15034,pants,스포츠 하의,1974414
15035,pants,스포츠 하의,1647136
15036,pants,스포츠 하의,1426899
15037,pants,스포츠 하의,1092050
15038,pants,스포츠 하의,2755335
15039,pants,스포츠 하의,2577081
15040,pants,스포츠 하의,2487680
15041,pants,스포츠 하의,2043959
15042,pants,스포츠 하의,1974415
15043,pants,스포츠 하의,1863767
15044,pants,스포츠 하의,3139835
15045,pants,스포츠 하의,2507498
15046,pants,스포츠 하의,1452111
15047,pants,스포츠 하의,2869258
15048,pants,스포츠 하의,2473246
15049,pants,스포츠 하의,2433838
15050,pants,스포츠 하의,2008632
15051,pants,스포츠 하의,3079408
15052,pants,스포츠 하의,2791923
15053,pants,스포츠 하의,2785770
15054,pants,스포츠 하의,2604129
15055,pants,스포츠 하의,2387089
15056,pants,스포츠 하의,2380272
15057,pants,스포츠 하의,2312314
15058,pants,스포츠 하의,2785768
15059,pants,스포츠 하의,2753633
15060,pants,스포츠 하의,2495125
15061,pants,스포츠 하의,2464227
15062,pants,스포츠 하의,1878152
15063,pants,스포츠 하의,1813027
15064,pants,스포츠 하의,2441766
15065,pants,스포츠 하의,2387078
15066,pants,스포츠 하의,2141537
15067,pants,스포츠 하의,1678356
15068,pants,스포츠 하의,3056199
15069,pants,스포츠 하의,2806351
15070,pants,스포츠 하의,2583818
15071,pants,스포츠 하의,2385215
15072,pants,스포츠 하의,2380273
15073,pants,스포츠 하의,2209689
15074,pants,스포츠 하의,2175419
15075,pants,스포츠 하의,979142
15076,pants,스포츠 하의,2434582
15077,pants,스포츠 하의,1555121
15078,pants,스포츠 하의,2708250
15079,pants,스포츠 하의,2587638
15080,pants,스포츠 하의,2387785
15081,pants,스포츠 하의,2213526
15082,pants,스포츠 하의,1850658
15083,pants,스포츠 하의,1343733
15084,pants,스포츠 하의,2763784
15085,pants,스포츠 하의,2468621
15086,pants,스포츠 하의,1833681
15087,pants,스포츠 하의,1755090
15088,pants,스포츠 하의,2718045
15089,pants,스포츠 하의,2616912
15090,pants,스포츠 하의,2434254
15091,pants,스포츠 하의,1652288
15092,pants,스포츠 하의,2895932
15093,pants,스포츠 하의,2855595
15094,pants,스포츠 하의,3117234
15095,pants,스포츠 하의,2921958
15096,pants,스포츠 하의,2425619
15097,pants,스포츠 하의,1642861
15098,pants,스포츠 하의,1639168
15099,pants,스포츠 하의,3145540
15100,pants,스포츠 하의,3087034
15101,pants,스포츠 하의,3056184
15102,pants,스포츠 하의,2439216
15103,pants,스포츠 하의,2251871
15104,pants,스포츠 하의,1418688
15105,pants,스포츠 하의,3056146
15106,pants,스포츠 하의,2868158
15107,pants,스포츠 하의,2604179
15108,pants,스포츠 하의,2464197
15109,pants,스포츠 하의,2443372
15110,pants,스포츠 하의,2219998
15111,pants,스포츠 하의,3020981
15112,pants,스포츠 하의,2545846
15113,pants,스포츠 하의,2353983
15114,pants,스포츠 하의,2208965
15115,pants,스포츠 하의,2049020
15116,pants,스포츠 하의,1601217
15117,pants,스포츠 하의,987357
15118,pants,스포츠 하의,2537805
15119,pants,스포츠 하의,2014950
15120,pants,스포츠 하의,1874075
15121,pants,스포츠 하의,3118884
15122,pants,스포츠 하의,3056223
15123,pants,스포츠 하의,2806131
15124,pants,스포츠 하의,2483226
15125,pants,스포츠 하의,2321205
15126,pants,스포츠 하의,1744977
15127,pants,스포츠 하의,1541006
15128,pants,스포츠 하의,1529664
15129,pants,스포츠 하의,3117101
15130,pants,스포츠 하의,3079693
15131,pants,스포츠 하의,3056179
15132,pants,스포츠 하의,2899650
15133,pants,스포츠 하의,2763787
15134,pants,스포츠 하의,2654260
15135,pants,스포츠 하의,2425579
15136,pants,스포츠 하의,2251867
15137,pants,스포츠 하의,2175580
15138,pants,스포츠 하의,1847712
15139,pants,스포츠 하의,1601218
15140,pants,스포츠 하의,1526229
15141,pants,스포츠 하의,1260772
15142,pants,스포츠 하의,3056141
15143,pants,스포츠 하의,2873256
15144,pants,스포츠 하의,2721513
15145,pants,스포츠 하의,2696087
15146,pants,스포츠 하의,2638517
15147,pants,스포츠 하의,2606668
15148,pants,스포츠 하의,2495121
15149,pants,스포츠 하의,2411354
15150,pants,스포츠 하의,1826456
15151,pants,스포츠 하의,1679449
15152,pants,스포츠 하의,1651604
15153,pants,스포츠 하의,3042272
15154,pants,스포츠 하의,2791918
15155,pants,스포츠 하의,2696108
15156,pants,스포츠 하의,2696101
15157,pants,스포츠 하의,1753868
15158,pants,스포츠 하의,1642900
15159,pants,스포츠 하의,1388300
15160,pants,스포츠 하의,3170387
15161,pants,스포츠 하의,3058620
15162,pants,스포츠 하의,2764293
15163,pants,스포츠 하의,2741622
15164,pants,스포츠 하의,2487697
15165,pants,스포츠 하의,2220699
15166,pants,스포츠 하의,3124909
15167,pants,스포츠 하의,2987968
15168,pants,스포츠 하의,2712640
15169,pants,스포츠 하의,2660261
15170,pants,스포츠 하의,2606756
15171,pants,스포츠 하의,2513091
15172,pants,스포츠 하의,2333028
15173,pants,스포츠 하의,2208973
15174,pants,스포츠 하의,1961215
15175,pants,스포츠 하의,1755339
15176,pants,스포츠 하의,1709873
15177,pants,스포츠 하의,1518977
15178,pants,스포츠 하의,3135228
15179,pants,스포츠 하의,3063601
15180,pants,스포츠 하의,2899649
15181,pants,스포츠 하의,2808119
15182,pants,스포츠 하의,2475844
15183,pants,스포츠 하의,2441536
15184,pants,스포츠 하의,2207075
15185,pants,스포츠 하의,1739084
15186,pants,스포츠 하의,1661220
15187,pants,스포츠 하의,1526228
15188,pants,스포츠 하의,3056136
15189,pants,스포츠 하의,2821209
15190,pants,스포츠 하의,2718044
